id,domain_code,domain_title,dai_code,dai_title,chu_code,chu_title,sho_code,sho_title,remarks,source_pdf,source_page
K2-2-ア-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ア,歯髄疾患・根尖性歯周疾患の病因と病態,c,歯内-歯周疾患,,000920688.pdf,5
K2-2-ア-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ア,歯髄疾患・根尖性歯周疾患の病因と病態,d,歯の外傷,亀裂・破折,000920688.pdf,5
K2-2-ア-e,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ア,歯髄疾患・根尖性歯周疾患の病因と病態,e,内部吸収、外部吸収,,000920688.pdf,5
K2-2-イ-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,a,歯髄保存療法,,000920688.pdf,5
K2-2-イ-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,b,歯髄除去療法,,000920688.pdf,5
K2-2-イ-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,c,根尖性歯周疾患の治療,緊急処置,000920688.pdf,5
K2-2-イ-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,d,根管処置,髄室開拡、根管長の測定、根管形成、根管の化学的清掃、根管貼薬、仮封,000920688.pdf,5
K2-2-イ-e,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,e,根管充塡,,000920688.pdf,5
K2-2-イ-f,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,f,根未完成歯の治療,,000920688.pdf,5
K2-2-イ-g,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,g,外科的歯内療法,,000920688.pdf,5
K2-2-イ-h,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,h,内部吸収歯・外部吸収歯の治療,,000920688.pdf,5
K2-2-イ-i,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,i,外傷歯の治療,亀裂・破折の治療,000920688.pdf,5
K2-2-イ-j,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,イ,歯髄疾患・根尖性歯周疾患の治療,j,偶発症と安全対策,,000920688.pdf,5
K2-2-ウ-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ウ,小児の歯髄疾患・根尖性歯周疾患,a,歯髄疾患,乳歯、幼若永久歯、永久歯,000920688.pdf,6
K2-2-ウ-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ウ,小児の歯髄疾患・根尖性歯周疾患,b,歯髄疾患への対応,,000920688.pdf,6
K2-2-ウ-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ウ,小児の歯髄疾患・根尖性歯周疾患,c,根尖性歯周疾患,乳歯、幼若永久歯、永久歯,000920688.pdf,6
K2-2-ウ-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,2,歯髄疾患・根尖性歯周疾患,ウ,小児の歯髄疾患・根尖性歯周疾患,d,根尖性歯周疾患への対応,,000920688.pdf,6
K2-3-ア-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,a,歯肉病変とそのリスクファクター,,000920688.pdf,6
K2-3-ア-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,b,歯周炎とそのリスクファクター,,000920688.pdf,6
K2-3-ア-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,c,壊死性歯周疾患,,000920688.pdf,6
K2-3-ア-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,d,咬合性外傷,,000920688.pdf,6
K2-3-ア-e,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,e,歯周組織の膿瘍,,000920688.pdf,6
K2-3-ア-f,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,f,歯肉退縮,,000920688.pdf,6
K2-3-ア-g,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,g,歯周-歯内病変,,000920688.pdf,6
K2-3-ア-h,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ア,歯周疾患の病因と病態,h,歯周疾患と健康の関わり,,000920688.pdf,6
K2-3-イ-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,イ,歯周疾患の予防・管理,a,歯肉炎の予防・管理,予防効果の評価,000920688.pdf,6
K2-3-イ-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,イ,歯周疾患の予防・管理,b,歯周炎の予防・管理,予防効果の評価,000920688.pdf,6
K2-3-イ-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,イ,歯周疾患の予防・管理,c,口腔清掃指導,,000920688.pdf,6
K2-3-イ-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,イ,歯周疾患の予防・管理,d,禁煙支援,,000920688.pdf,6
K2-3-イ-e,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,イ,歯周疾患の予防・管理,e,生活習慣指導,,000920688.pdf,6
K2-3-ウ-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,a,急性症状を有する歯周疾患への対応,,000920688.pdf,6
K2-3-ウ-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,b,歯周基本治療,,000920688.pdf,6
K2-3-ウ-c,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,c,咬合性外傷に対する治療,,000920688.pdf,6
K2-3-ウ-d,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,d,歯周外科治療(切除療法、組織付着療法）,,000920688.pdf,6
K2-3-ウ-e,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,e,歯周外科治療(歯周組織再生療法）,組織再生誘導法(GTR法)、エナメルマトリックスタンパク質、FGF-2製剤、骨移植術,000920688.pdf,6
K2-3-ウ-f,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,f,歯周外科治療(歯周形成手術）,,000920688.pdf,6
K2-3-ウ-g,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,g,根分岐部病変の治療,,000920688.pdf,6
K2-3-ウ-h,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,h,口腔機能回復治療,,000920688.pdf,6
K2-3-ウ-i,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,i,薬物療法,,000920688.pdf,6
K2-3-ウ-j,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,j,メインテナンス、SPT〈supportive periodontal therapy〉,,000920688.pdf,6
K2-3-ウ-k,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,ウ,歯周疾患の治療,k,全身疾患を有する者の歯周疾患治療,,000920688.pdf,6
K2-3-エ-a,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,エ,小児期にみられる歯周疾患,a,小児の歯肉病変・歯周炎の特徴,,000920688.pdf,6
K2-3-エ-b,kakuron2,各論Ⅱ歯・歯髄・歯周組織の疾患,3,歯周疾患,エ,小児期にみられる歯周疾患,b,小児の歯肉病変・歯周炎への対応,,000920688.pdf,6
K3-1-ア-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ア,先天異常と変形を主徴とする疾患の病態・診断・治療,a,顔面裂,,000920688.pdf,7
K3-1-ア-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ア,先天異常と変形を主徴とする疾患の病態・診断・治療,b,口唇裂・口蓋裂,※顎裂、鼻咽腔閉鎖不全、構音障害,000920688.pdf,7
K3-1-ア-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ア,先天異常と変形を主徴とする疾患の病態・診断・治療,c,口唇・頰部の異常,※小帯の異常,000920688.pdf,7
K3-1-ア-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ア,先天異常と変形を主徴とする疾患の病態・診断・治療,d,舌・口｛腔｝底の異常,※小帯の異常,000920688.pdf,7
K3-1-ア-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ア,先天異常と変形を主徴とする疾患の病態・診断・治療,e,歯肉・口蓋の異常,,000920688.pdf,7
K3-1-イ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,イ,軟組織の損傷の病態・診断・治療,a,口腔軟組織の損傷,,000920688.pdf,7
K3-1-イ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,イ,軟組織の損傷の病態・診断・治療,b,顔面軟組織の損傷,,000920688.pdf,7
K3-1-ウ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,a,歯冠周囲炎〈智歯周囲炎〉,,000920688.pdf,7
K3-1-ウ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,b,口腔・頸部軟組織の炎症,歯肉膿瘍、歯槽膿瘍、骨膜下膿瘍、蜂窩織炎〈蜂巣炎〉、組織隙の炎症、歯性扁桃周囲炎、放線菌症、壊死性筋膜炎,000920688.pdf,7
K3-1-ウ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,c,所属リンパ節〈領域リンパ節〉の炎症,,000920688.pdf,7
K3-1-ウ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,d,歯性上顎洞炎,,000920688.pdf,7
K3-1-ウ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,e,歯性全身感染症,菌血症、敗血症、歯性病巣感染、全身性炎症{性}反応症候群〈SIRS〉、感染性心内膜炎,000920688.pdf,7
K3-1-ウ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ウ,軟組織の炎症の病態・診断・治療,f,肉芽腫性炎,口腔結核、口腔梅毒、Hansen病、サルコイドーシス,000920688.pdf,7
K3-1-エ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,エ,軟組織に発生する囊胞の病態・診断・治療,a,歯原性囊胞,,000920688.pdf,7
K3-1-エ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,エ,軟組織に発生する囊胞の病態・診断・治療,b,非歯原性囊胞,,000920688.pdf,7
K3-1-オ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,a,歯原性良性腫瘍,,000920688.pdf,7
K3-1-オ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,b,非歯原性良性腫瘍,,000920688.pdf,7
K3-1-オ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,c,口腔癌,舌癌、頬粘膜癌、硬口蓋癌、口底癌、上顎・下顎歯肉癌,000920688.pdf,7
K3-1-オ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,d,口唇癌,,000920688.pdf,7
K3-1-オ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,e,上顎洞癌,,000920688.pdf,7
K3-1-オ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,f,軟組織の肉腫,,000920688.pdf,7
K3-1-オ-g,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,g,白血病,,000920688.pdf,7
K3-1-オ-h,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,h,悪性リンパ腫,,000920688.pdf,7
K3-1-オ-i,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,i,悪性黒色腫,,000920688.pdf,7
K3-1-オ-j,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,j,口腔潜在的悪性疾患,上皮性異形成〈上皮異形成〉、前癌病変、前癌状態,000920688.pdf,7
K3-1-オ-k,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,オ,軟組織に発生する腫瘍および腫瘍類似疾患,k,腫瘍類似疾患,エプーリス、義歯性線維腫、薬物性歯肉増殖症,000920688.pdf,7
K3-1-カ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,カ,腫瘍・腫瘍類似疾患に対する診断・治療,a,TNM分類、病期分類,※リンパ節転移、遠隔転移,000920688.pdf,7
K3-1-カ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,カ,腫瘍・腫瘍類似疾患に対する診断・治療,b,外科療法,※再建術、頸部郭清術,000920688.pdf,7
K3-1-カ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,カ,腫瘍・腫瘍類似疾患に対する診断・治療,c,化学療法,※分子標的薬,000920688.pdf,7
K3-1-カ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,カ,腫瘍・腫瘍類似疾患に対する診断・治療,d,放射線療法,,000920688.pdf,7
K3-1-カ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,カ,腫瘍・腫瘍類似疾患に対する診断・治療,e,免疫療法,※免疫チェックポイント阻害薬,000920688.pdf,7
K3-1-キ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,キ,癌治療患者の管理,a,癌の告知,,000920688.pdf,8
K3-1-キ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,キ,癌治療患者の管理,b,治療時の患者管理・生活習慣指導,,000920688.pdf,8
K3-1-キ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,キ,癌治療患者の管理,c,社会復帰,,000920688.pdf,8
K3-1-キ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,キ,癌治療患者の管理,d,末期癌患者の管理,,000920688.pdf,8
K3-1-キ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,キ,癌治療患者の管理,e,緩和医療,※緩和療法、支持療法,000920688.pdf,8
K3-1-ク-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ク,口腔粘膜疾患の病態・診断・治療,a,ウイルス性口内炎,単純疱疹、帯状疱疹、手足口病、ヘルパンギーナ,000920688.pdf,8
K3-1-ク-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ク,口腔粘膜疾患の病態・診断・治療,b,天疱瘡・類天疱瘡,,000920688.pdf,8
K3-1-ク-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ク,口腔粘膜疾患の病態・診断・治療,c,多形{滲出性}紅斑,,000920688.pdf,8
K3-1-ク-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ク,口腔粘膜疾患の病態・診断・治療,d,薬物性口内炎,粘膜・皮膚・眼症候群〈Stevens-Johnson症候群〉、中毒性表皮壊死剝離症〈TEN〉,000920688.pdf,8
K3-1-ク-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,1,主として軟組織に関連する疾患の病態・診断・治療,ク,口腔粘膜疾患の病態・診断・治療,e,全身性エリテマトーデス〈SLE〉,,000920688.pdf,8
